Molecule,charge,multiplicity,num_atoms,field_au_x,field_au_y,field_au_z,field_VA_x,field_VA_y,field_VA_z,mace-polar-1-s,mace-polar-1-m,mace-polar-1-l
Dip146_SH2+,0,2,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-10849.93030759057,-10849.916167448413,-10849.937283661193
Dip146_SH2-,0,2,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-10849.931473397846,-10849.917984180043,-10849.937908330814
Dip146_SH22+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-10867.512932828979,-10867.515578563653,-10867.517257617796
Dip146_SH22-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-10867.51141741449,-10867.513531048464,-10867.515053904614
Dip146_SO-trip2+,0,3,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-12880.815392871333,-12881.027770052786,-12881.11034096266
Dip146_SO-trip2-,0,3,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-12880.812076995722,-12881.024066682063,-12881.108059884113
Dip146_SO22+,0,1,3,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-14929.753970367847,-14929.75479202606,-14929.758077464938
Dip146_SO22-,0,1,3,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-14929.749997019293,-14929.750884694477,-14929.754314553127
Dip146_SiH3Cl2+,0,1,5,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-20449.438376773505,-20449.432263401814,-20449.437648503375
Dip146_SiH3Cl2-,0,1,5,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-20449.43609237419,-20449.429424725316,-20449.434929727387
Dip146_SiH3F2+,0,1,5,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-10644.729545735903,-10644.740419051352,-10644.743459750469
Dip146_SiH3F2-,0,1,5,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-10644.731883192497,-10644.743031664178,-10644.746009301132
Dip146_SiO2+,0,1,2,0.0,0.0,0.0001,0.0,0.0,0.00514220674763,-9924.9056919063,-9924.969545615224,-9924.979319691962
Dip146_SiO2-,0,1,2,0.0,0.0,-0.0001,0.0,0.0,-0.00514220674763,-9924.898673314206,-9924.962769862492,-9924.972088212906
